Trade_Date,Symbol,Company_Name,Type,Sector,Industry,MarketCapitalization,Beta,P_Open,P_High,P_Low,P_Close,volume,Prev_Close (Price),P_50D_MA,P_200D_MA,V_14D_MA,V_50D_MA,Options,hi_250d,lo_250d,Close_to_Open (% from Prev Day Close),Open_Close (%),High_Close(%),Low_Close(%),Close_to_Close (%),Shares_Out,Shares_Float,Short_Ratio,Short_Percent_Float,Earnings_Date,Shares_Insiders,Shares_Institutions
2025-07-02,AOD,Abrdn Total Dynamic Dividend Fund,FUND,Financials,Asset Management,998.4316,0.0,8.93,8.98,8.9101,8.98,389576.0,,8.547,8.54,465848.29,169971.52,False,9.1,7.42,,0.5599104143337146,0.0,-0.7783964365256182,,,,,,,,
2025-07-02,ABSI,Absci Corporation,Common Stock,Healthcare,Biotechnology,343.133728,2.069,2.59,2.715,2.535,2.69,3226696.0,,2.842,3.276,4304493.86,3113444.92,True,5.82,2.235,,3.8610038610038644,0.9293680297397737,-5.76208178438661,,,,,,,,
2025-07-02,ABEQ,Absolute Select Value ETF,ETF,ETF-Large Value,ETF,0.0,0.0,34.401,34.47,34.291,34.461,2600.0,,33.882,32.677,8585.71,8258.0,False,34.555,29.594,,0.17441353449026237,0.026116479498564587,-0.49331127941731734,,,,,,,,
2025-07-02,ABVC,"ABVC BioPharma, Inc.",Common Stock,Healthcare,Biotechnology,52.64296,0.186,2.44,3.1,2.38,3.1,1171515.0,,1.645,1.047,481024.43,339361.92,False,3.1,0.419,,27.04918032786886,0.0,-23.22580645161291,,,,,,,,
2025-07-02,ACIU,AC Immune SA,Common Stock,Healthcare,Biotechnology,203.212,1.579,1.97,2.065,1.97,2.02,108132.0,,1.899,2.489,129766.43,130484.9,True,4.2,1.48,,2.53807106598985,2.2277227722772244,-2.4752475247524774,,,,,,,,
2025-07-02,ACTG,Acacia Research Corporation,Common Stock,Industrials,Business Equipment & Supplies,359.682144,0.612,3.68,3.74,3.68,3.74,101992.0,,3.634,4.047,164177.36,212115.24,True,5.62,2.84,,1.630434782608697,0.0,-1.6042780748663115,,,,,,,,
2025-07-02,ASO,"Academy Sports and Outdoors, Inc.",Common Stock,Consumer Discretionary,Specialty Retail,3151.612928,1.29,47.35,47.86,46.2501,47.41,1248454.0,,43.78,47.486,1661991.64,1613546.2,True,62.173,34.001,,0.12671594508974693,0.9491668424383102,-2.4465302678759615,,,,,,,,
2025-07-02,VETZ,Academy Veteran Impact ETF,ETF,ETF-Intermediate Government,ETF,0.0,0.0,19.809,19.81,19.795,19.795,1200.0,,19.589,19.339,18985.71,7152.0,False,19.866,18.643,,-0.0706749457317348,0.07577671129071491,0.0,,,,,,,,
2025-07-02,ACHC,"Acadia Healthcare Company, Inc.",Common Stock,Healthcare,Medical Care Facilities,2136.313856,0.945,23.49,23.66,22.89,23.19,2047085.0,,23.746,38.745,2112696.57,2415684.4,True,81.93,20.6,,-1.2771392081736788,2.026735661923238,-1.2936610608020729,,,,,,,,
2025-07-02,ACAD,ACADIA Pharmaceuticals Inc.,Common Stock,Healthcare,Biotechnology,3554.768896,0.649,21.34,21.69,21.18,21.24,2064295.0,,20.4,17.947,2183054.14,2301477.66,True,22.95,14.1,,-0.4686035613870732,2.1186440677966236,-0.2824858757062087,,,,,,,,
2025-07-02,AKR,Acadia Realty Trust,Common Stock,Real Estate,REIT - Retail,2558.8224,1.409,18.72,18.76,18.35,18.51,2329000.0,,19.252,20.311,2147078.57,1309972.0,True,25.353,17.303,,-1.1217948717948574,1.3506212857914641,-0.8643976229065378,,,,,,,,
2025-07-02,AAMI,Acadian Asset Management Inc.,Common Stock,Financials,Asset Management,964.294528,1.421,35.7,36.78,35.485,36.75,205900.0,,30.773,27.465,258342.86,262608.0,True,36.75,21.518,,2.941176470588227,0.08163265306122758,-3.442176870748301,,,,,,,,
2025-07-02,ACEL,"Accel Entertainment, Inc.",Common Stock,Consumer Discretionary,Gambling,1018.234752,1.239,11.99,12.03,11.87,12.03,206109.0,,11.363,11.09,269422.07,330570.9,True,12.47,9.57,,0.3336113427856476,0.0,-1.3300083125519546,,,,,,,,
2025-07-02,ACN,Accenture plc,Common Stock,Technology,Information Technology Services,188282.241024,1.327,303.17,303.17,298.32,302.29,2748500.0,,308.951,321.628,4132528.57,3182986.0,True,396.285,279.23,,-0.29026618728765885,0.291111184624035,-1.3133084124516283,,,,,,,,
2025-07-02,ACCS,ACCESS Newswire Inc.,Common Stock,Communication Services,Advertising Agencies,41.108316,0.782,12.27,12.27,12.27,12.27,300.0,,10.524,9.742,10225.64,7895.48,False,12.54,8.01,,0.0,0.0,0.0,,,,,,,,
2025-07-02,GBIL,ACCESS TREASURY 0-1 YEAR ETF,ETF,ETF-Ultrashort Bond,ETF,0.0,0.0,99.83,99.85,99.83,99.85,415082.0,,99.441,98.153,852896.86,825543.8,True,99.85,95.396,,0.02003405789842334,0.0,-0.020030045067597417,,,,,,,,
2025-07-02,ACCO,ACCO Brands Corporation,Common Stock,Industrials,Business Equipment & Supplies,352.28752,1.327,3.86,4.0,3.82,3.91,1247800.0,,3.707,4.297,937121.43,813188.0,True,6.072,3.37,,1.2953367875647739,2.3017902813299194,-2.301790281329931,,,,,,,,
2025-07-02,ARAY,Accuray Incorporated,Common Stock,Healthcare,Medical Devices,143.188064,1.307,1.35,1.41,1.35,1.39,973954.0,,1.456,1.709,956509.14,938269.0,True,2.69,1.22,,2.962962962962949,1.4388489208633108,-2.8776978417266053,,,,,,,,
2025-07-02,ACHV,"Achieve Life Sciences, Inc.",Common Stock,Healthcare,Biotechnology,110.30092,1.641,2.23,2.29,2.17,2.26,1192086.0,,3.049,3.543,1555522.93,628312.06,True,5.27,1.975,,1.345291479820619,1.3274336283185952,-3.9823008849557464,,,,,,,,
2025-07-02,ACIW,"ACI Worldwide, Inc.",Common Stock,Technology,Software - Infrastructure,4771.900928,1.079,45.94,45.94,45.03,45.49,789957.0,,47.729,48.947,637242.43,768309.04,True,59.2,38.9,,-0.9795385285154458,0.9892284018465503,-1.0112112552209296,,,,,,,,
2025-07-02,ACON,"Aclarion, Inc.",Common Stock,Healthcare,Health Information Services,4.475463,1.207,7.4674,7.6849,7.3339,7.6849,5598.0,,26.239,762.659,14457.0,22801.96,False,2948.67,6.39,,2.9126603637142816,0.0,-4.567398404663691,,,,,,,,
2025-07-02,ACRS,"Aclaris Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,157.007456,0.422,1.43,1.52,1.39,1.45,733199.0,,1.459,1.618,1555162.79,977155.82,True,4.59,1.08,,1.3986013986014,4.827586206896556,-4.1379310344827624,,,,,,,,
2025-07-02,ACMR,"ACM Research, Inc.",Common Stock,Technology,Semiconductor Equipment & Materials,1759.46688,1.475,26.44,27.86,26.2301,27.55,932355.0,,24.138,21.781,789587.36,1158937.0,True,29.98,14.1,,4.198184568835096,1.1252268602540787,-4.790925589836662,,,,,,,,
2025-07-02,ACU,Acme United Corporation,Common Stock,Consumer Staples,Household & Personal Products,165.615248,0.66,42.89,44.25,42.74,43.69,25600.0,,39.442,39.038,47414.29,23110.0,False,44.47,33.635,,1.8652366519002033,1.2817578393225049,-2.17441062027923,,,,,,,,
2025-07-02,ACNB,ACNB Corporation,Common Stock,Financials,Banks - Regional,463.251744,0.828,43.095,44.49,43.095,44.23,20230.0,,41.891,40.626,43753.64,27999.38,True,49.579,31.633,,2.6337162083768373,0.5878363101967107,-2.5661315848971245,,,,,,,,
2025-07-02,ZIG,Acquirers Fund,ETF,ETF-Mid-Cap Value,ETF,0.0,0.0,36.65,37.1748,36.65,37.1748,1632.0,,34.797,36.058,1814.0,1850.66,False,42.677,29.956,,1.4319236016371053,0.0,-1.4117090071769023,,,,,,,,
2025-07-02,DEEP,Acquirers Small and Micro Deep Value ETF,ETF,ETF-Small Value,ETF,0.0,0.0,33.81,34.42,33.81,34.3897,2968.0,,31.982,32.553,5544.0,3478.26,True,37.442,26.81,,1.7145814847678065,0.08810777645633429,-1.6856791423013155,,,,,,,,
2025-07-02,ACR,ACRES Commercial Realty Corp.,Common Stock,Real Estate,REIT - Mortgage,131.69052,1.735,17.802,18.1,17.8,17.81,37608.0,,18.257,17.431,100557.71,52793.66,True,23.6,13.13,,0.044938770924610266,1.6282987085906946,-0.05614823133070192,,,,,,,,
2025-07-02,ACRV,"Acrivon Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,40.448464,1.562,1.23,1.39,1.23,1.29,546168.0,,1.573,4.188,455315.64,922106.3,False,9.98,1.05,,4.878048780487809,7.751937984496113,-4.651162790697678,,,,,,,,
2025-07-02,XVOL,Acruence Active Hedge U.S. Equity ETF,ETF,ETF-Large Blend,ETF,0.0,0.0,22.05,22.05,22.05,22.05,100.0,,21.21,20.939,132.0,197.82,False,23.414,18.382,,0.0,0.0,0.0,,,,,,,,
2025-07-02,ASNS,"Actelis Networks, Inc.",Common Stock,Technology,Communication Equipment,5.348371,2.006,0.57,0.5998,0.57,0.5806,51414.0,,0.698,1.02,180936.71,210202.28,False,2.07,0.56,,1.859649122807027,3.306923871856699,-1.825697554254229,,,,,,,,
2025-07-02,ATNM,"Actinium Pharmaceuticals, Inc.",Common Stock,Healthcare,Biotechnology,44.610136,-0.3,1.36,1.49,1.35,1.43,409700.0,,1.528,2.197,615035.71,384562.0,True,8.0,1.06,,5.1470588235294,4.195804195804199,-5.594405594405584,,,,,,,,
2025-07-02,GLOV,Activebeta World Low Vol Plus Equity ETF,ETF,ETF-Global Large-Stock Blend,ETF,0.0,0.0,54.6138,54.7597,54.51,54.67,82911.0,,53.064,50.776,56093.64,52424.22,False,54.88,45.424,,0.10290439412749897,0.16407536125846087,-0.29266508139748254,,,,,,,,
2025-07-02,APCB,ActivePassive Core Bond ETF,ETF,ETF-Intermediate Core-Plus Bond,ETF,0.0,0.0,29.43,29.5,29.43,29.49,47300.0,,29.166,28.814,49507.14,72834.0,False,29.534,27.92,,0.20387359836900684,0.03390979993218571,-0.20345879959307805,,,,,,,,
2025-07-02,APMU,ActivePassive Intermediate Municipal Bond ETF,ETF,ETF-Muni National Interm,ETF,0.0,0.0,24.755,24.77,24.74,24.77,11600.0,,24.535,24.397,18957.14,21056.0,False,24.77,23.981,,0.0605938194304204,0.0,-0.12111425111021856,,,,,,,,
2025-07-02,APIE,ActivePassive International Equity ETF,ETF,ETF-Foreign Large Blend,ETF,0.0,0.0,33.702,34.36,33.02,33.57,74500.0,,31.91,30.192,71635.71,79164.0,False,33.57,26.42,,-0.3916681502581387,2.353291629431037,-1.6383675901102088,,,,,,,,
2025-07-02,APUE,ActivePassive U.S. Equity ETF,ETF,ETF-Large Blend,ETF,0.0,0.0,37.62,37.83,37.62,37.805,84200.0,,35.889,34.976,103907.14,125276.56,False,37.805,30.31,,0.49175970228602417,0.06612881893928999,-0.48935326015077973,,,,,,,,
2025-07-02,ACTU,"Actuate Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,120.26876,0.0,6.1,6.87,6.03,6.74,128574.0,,8.272,8.176,189119.57,103959.48,False,0.0,0.0,,10.491803278688534,1.9287833827893157,-10.534124629080118,,,,,,,,
2025-07-02,AYI,Acuity Inc.,Common Stock,Industrials,Electrical Equipment & Parts,9377.921024,1.606,305.04,307.93,303.75,306.02,263200.0,,273.844,273.286,468778.57,318910.0,True,336.647,222.491,,0.3212693417256626,0.6241422129272678,-0.7417815829030723,,,,,,,,
2025-07-02,ABOS,"Acumen Pharmaceuticals, Inc.",Common Stock,Healthcare,Biotechnology,68.447944,0.05,1.11,1.1556,1.1,1.13,167165.0,,1.136,1.665,700576.07,357442.46,True,3.54,0.901,,1.8018018018017834,2.265486725663723,-2.654867256637151,,,,,,,,
2025-07-02,TIC,Acuren Corporation,Common Stock,Industrials,Specialty Business Services,1471.074304,0.0,11.13,11.32,10.92,11.32,1000800.0,,10.781,0.0,2971035.71,1284296.42,False,0.0,0.0,,1.7070979335130232,0.0,-3.5335689045936425,,,,,,,,
2025-07-02,ACXP,"Acurx Pharmaceuticals, Inc.",Common Stock,Healthcare,Biotechnology,11.428495,-1.372,0.49,0.5,0.4554,0.4867,573892.0,,0.456,0.981,26541862.93,7570782.02,True,2.62,0.305,,-0.6734693877550959,2.7326895418122,-6.4310663653174425,,,,,,,,
2025-07-02,GOLF,Acushnet Holdings Corp.,Common Stock,Consumer Discretionary,Leisure,4506.200064,0.845,74.35,76.73,74.34,76.68,363664.0,,70.024,67.288,415597.43,419205.28,True,76.68,56.083,,3.1338264963012943,0.06520605112154036,-3.051643192488267,,,,,,,,
2025-07-02,ACVA,ACV Auctions Inc.,Common Stock,Consumer Discretionary,Auto & Truck Dealerships,3000.534016,1.735,16.58,16.83,16.4,16.63,2463500.0,,16.079,17.297,1796585.71,1735786.64,True,23.17,12.82,,0.30156815440289936,1.2026458208057684,-1.3830426939266414,,,,,,,,
2025-07-02,ADAG,Adagene Inc.,Common Stock,Healthcare,Biotechnology,91.392624,0.739,1.86,1.95,1.7467,1.94,50348.0,,1.838,2.054,61229.86,52912.98,False,3.49,1.39,,4.301075268817196,0.5154639175257737,-9.963917525773198,,,,,,,,
2025-07-02,ADGM,"Adagio Medical Holdings, Inc.",Common Stock,Healthcare,Medical Devices,16.765945,0.045,1.39,1.575,1.35,1.53,58432.0,,1.2,1.978,42561.86,147828.02,False,0.0,0.0,,10.071942446043176,2.9411764705882306,-11.764705882352937,,,,,,,,
2025-07-02,AHCO,AdaptHealth Corp.,Common Stock,Healthcare,Medical Devices,1264.46272,1.641,9.33,9.425,9.2,9.37,1772959.0,,8.981,9.611,1925258.79,1537177.46,True,11.53,7.33,,0.4287245444801624,0.5869797225186926,-1.8143009605122724,,,,,,,,
2025-07-02,ADAP,Adaptimmune Therapeutics plc,Common Stock,Healthcare,Biotechnology,64.248608,2.255,0.2374,0.2425,0.2311,0.2424,403684.0,,0.278,0.543,720887.21,1039010.78,True,1.39,0.197,,2.1061499578770024,0.04125412541253671,-4.661716171617163,,,,,,,,
2025-07-02,ADPV,Adaptiv Select ETF,ETF,ETF-Mid-Cap Blend,ETF,0.0,0.0,36.41,36.7233,36.41,36.7233,13061.0,,35.151,34.244,20690.07,17925.76,False,42.24,28.246,,0.8604778906893855,0.0,-0.853136836831127,,,,,,,,
2025-07-02,AGOX,Adaptive Alpha Opportunities ETF,ETF,ETF-Tactical Allocation,ETF,0.0,0.0,28.85,29.118,28.83,29.08,27629.0,,27.822,27.218,18759.21,30502.58,False,29.581,23.19,,0.7972270363951364,0.13067400275103253,-0.8596973865199451,,,,,,,,
2025-07-02,ADPT,Adaptive Biotechnologies Corporation,Common Stock,Healthcare,Biotechnology,1744.00704,1.787,11.25,11.805,11.2,11.48,1611921.0,,9.842,7.434,2722318.64,2271307.02,True,12.16,3.39,,2.0444444444444483,2.8310104529616664,-2.439024390243912,,,,,,,,
2025-07-02,AMAX,Adaptive Hedged Multi-Asset Income ETF,ETF,ETF-Nontraditional Bond,ETF,0.0,0.0,7.87,7.88,7.843,7.875,8200.0,,7.693,7.503,12842.86,8410.0,False,7.875,6.965,,0.06353240152477628,0.06349206349206214,-0.4063492063492067,,,,,,,,
2025-07-02,JSTC,Adasina Social Justice All Cap Global ETF,ETF,ETF-Global Large-Stock Blend,ETF,0.0,0.0,19.69,19.79,19.67,19.75,125207.0,,19.061,18.47,67064.79,37366.14,False,19.815,16.073,,0.3047232097511362,0.20253164556961592,-0.40506329113923184,,,,,,,,
2025-07-02,ADCT,ADC Therapeutics SA,Common Stock,Healthcare,Biotechnology,277.843136,1.958,2.65,2.88,2.65,2.8,660551.0,,2.546,2.4,1051335.29,763440.62,True,4.01,1.1,,5.660377358490563,2.85714285714286,-5.357142857142854,,,,,,,,
2025-07-02,ATXG,Addentax Group Corp.,Common Stock,Industrials,Integrated Freight & Logistics,3.726588,-35.606,0.9737,1.07,0.53,0.6166,35859375.0,,0.702,0.722,3067522.0,2127734.52,False,1.16,0.51,,-36.674540412858164,73.53227375932534,-14.044761595848202,,,,,,,,
2025-07-02,ADXN,Addex Therapeutics Ltd,Common Stock,Healthcare,Biotechnology,10.058156,1.989,9.05,9.8,9.05,9.13,14879.0,,8.435,8.377,17713.79,7722.78,False,11.58,6.51,,0.8839779005524869,7.338444687842277,-0.876232201533407,,,,,,,,
2025-07-02,ADUS,Addus HomeCare Corporation,Common Stock,Healthcare,Medical Care Facilities,2030.708736,0.81,112.44,112.44,110.1,110.37,135532.0,,110.992,114.574,161412.5,168344.0,True,135.92,89.83,,-1.8409818569903889,1.875509649361233,-0.24463169339495353,,,,,,,,
2025-07-02,AGRO,Adecoagro S.A.,Common Stock,Consumer Staples,Farm Products,919.937408,0.691,9.2,9.26,9.15,9.2,405363.0,,9.447,9.889,366404.5,779299.96,True,11.467,8.5,,0.0,0.6521739130434837,-0.5434782608695536,,,,,,,,
2025-07-02,ADEA,Adeia Inc.,Common Stock,Technology,Software - Application,1572.164992,1.19,14.14,14.56,14.0359,14.49,558065.0,,13.422,12.761,641772.36,514883.62,True,17.106,9.65,,2.4752475247524726,0.4830917874396155,-3.1338854382332673,,,,,,,,
2025-07-02,ADIL,"Adial Pharmaceuticals, Inc.",Common Stock,Healthcare,Biotechnology,5.207624,1.185,0.3185,0.3305,0.3002,0.3301,2146986.0,,0.519,0.79,32001871.93,9979836.74,False,1.31,0.229,,3.642072213500785,0.12117540139352058,-9.057861254165399,,,,,,,,
2025-07-02,ACET,"Adicet Bio, Inc.",Common Stock,Healthcare,Biotechnology,50.783696,1.657,0.61,0.6302,0.604,0.614,363835.0,,0.692,0.93,399800.93,517170.08,True,1.63,0.447,,0.6557377049180334,2.6384364820846895,-1.628664495114008,,,,,,,,
2025-07-02,ADNT,Adient plc,Common Stock,Consumer Discretionary,Auto Parts,1863.488256,1.642,21.2,22.43,21.14,22.18,1616344.0,,16.918,17.942,1443676.64,1350477.82,True,25.76,10.34,,4.622641509433965,1.127141568981064,-4.688908926961222,,,,,,,,
2025-07-02,ADTX,"Aditxt, Inc.",Common Stock,Healthcare,Biotechnology,3.038937,1.329,1.23,1.33,1.18,1.25,4467046.0,,7.37,2457.288,2007796.93,682345.42,False,23200.0,1.21,,1.6260162601626031,6.400000000000006,-5.600000000000005,,,,,,,,
2025-07-02,ANL,Adlai Nortye Ltd.,Common Stock,Healthcare,Biotechnology,55.350448,0.0,1.4782,1.5166,1.4782,1.5166,296.0,,1.728,2.247,7147.0,19128.92,False,3.67,1.4,,2.5977540251657416,0.0,-2.53197942766715,,,,,,,,
2025-07-02,ADMA,"ADMA Biologics, Inc.",Common Stock,Healthcare,Biotechnology,4330.634752,0.473,17.84,18.19,17.67,18.14,3107895.0,,19.59,18.332,4073983.14,3513944.12,True,24.51,11.21,,1.681614349775789,0.2756339581036423,-2.5909592061741944,,,,,,,,
2025-07-02,ADBE,Adobe Inc.,Common Stock,Technology,Software - Application,160546.97984,1.545,384.64,386.88,372.73,378.47,6912202.0,,395.078,439.815,5728460.64,3623168.62,True,586.55,340.0,,-1.6040973377703722,2.222104790340045,-1.5166327582106927,,,,,,,,
2025-07-02,ADSE,ADS-TEC Energy PLC,Common Stock,Industrials,Electrical Equipment & Parts,684.406912,0.378,12.66,12.73,11.7506,12.48,61319.0,,12.435,12.96,97590.64,89341.28,True,16.18,9.0,,-1.4218009478672962,2.003205128205128,-5.844551282051282,,,,,,,,
2025-07-02,ADT,ADT Inc.,Common Stock,Industrials,Security & Protection Services,6917.938176,1.232,8.52,8.525,8.25,8.27,15771600.0,,8.204,7.698,16199871.43,19592608.0,True,8.542,6.567,,-2.9342723004694835,3.083434099153577,-0.24183796856105896,,,,,,,,
2025-07-02,ATGE,Adtalem Global Education Inc.,Common Stock,Consumer Staples,Education & Training Services,4377.10848,0.933,123.26,124.21,118.01,121.83,508000.0,,121.367,101.061,507971.43,537510.0,True,136.25,67.08,,-1.1601492779490563,1.9535418205696424,-3.1355167036033764,,,,,,,,
2025-07-02,ADTN,"ADTRAN Holdings, Inc.",Common Stock,Technology,Communication Equipment,752.307392,1.307,9.07,9.41,9.03,9.4,987388.0,,8.336,7.746,1350072.79,957621.16,True,11.83,4.68,,3.6383682469680276,0.10638297872340198,-3.936170212765968,,,,,,,,
2025-07-02,ADUR,Aduro Clean Technologies Inc.,Common Stock,Industrials,Pollution & Treatment Controls,207.41512,1.237,9.08,9.501,8.93,8.96,246600.0,,8.094,0.0,349128.57,259894.0,False,0.0,0.0,,-1.3215859030836918,6.037946428571412,-0.3348214285714412,,,,,,,,
2025-07-02,AAP,"Advance Auto Parts, Inc.",Common Stock,Consumer Discretionary,Auto Parts,2936.9536,1.09,49.85,49.96,48.4675,49.01,1356439.0,,44.559,44.148,3137230.71,3262724.6,True,63.168,30.074,,-1.6850551654964963,1.9383799224648088,-1.1069169557233154,,,,,,,,
2025-07-02,ADVB,Advanced Biomed Inc.,Common Stock,Healthcare,Diagnostics & Research,0.0,0.0,0.702,0.725,0.683,0.7,39000.0,,1.358,0.0,191335.71,146352.0,False,0.0,0.0,,-0.2849002849002852,3.5714285714285747,-2.428571428571415,,,,,,,,
2025-07-02,WMS,"Advanced Drainage Systems, Inc.",Common Stock,Industrials,Building Products & Equipment,9222.162432,1.25,119.38,119.63,117.38,118.78,1093508.0,,114.394,126.415,949222.0,777218.86,True,177.624,96.634,,-0.5025967498743461,0.715608688331364,-1.1786496043104948,,,,,,,,
2025-07-02,AEIS,"Advanced Energy Industries, Inc.",Common Stock,Industrials,Electrical Equipment & Parts,5179.500544,1.498,133.49,137.775,133.01,137.55,269101.0,,120.131,111.525,373239.71,330942.34,True,137.55,78.962,,3.0414263240692203,0.1635768811341289,-3.300617957106521,,,,,,,,
2025-07-02,AFCG,Advanced Flower Capital Inc.,Common Stock,Real Estate,REIT - Mortgage,106.653112,1.156,4.51,4.75,4.475,4.72,382800.0,,5.035,6.389,308507.14,190794.0,True,9.372,4.252,,4.656319290465631,0.6355932203389884,-5.190677966101697,,,,,,,,
2025-07-02,AMD,"Advanced Micro Devices, Inc.",Common Stock,Technology,Semiconductors,224596.344832,1.993,135.53,139.78,135.22,138.52,39227986.0,,119.809,125.621,62677093.86,46004660.38,True,183.96,78.21,,2.206153619124924,0.9096159399364647,-2.382327461738385,,,,,,,,
2025-07-02,ASIX,AdvanSix Inc.,Common Stock,Materials,Chemicals,672.998784,1.62,24.85,25.15,24.59,25.1,173418.0,,23.731,25.172,171727.29,189363.48,True,32.454,18.566,,1.0060362173038229,0.19920318725098468,-2.0318725099601656,,,,,,,,
2025-07-02,ADV,Advantage Solutions Inc.,Common Stock,Communication Services,Advertising Agencies,502.683584,2.077,1.42,1.56,1.3951,1.55,765541.0,,1.431,2.225,819204.93,658639.08,True,4.09,1.09,,9.154929577464797,0.6451612903225812,-9.993548387096777,,,,,,,,
2025-07-02,ACVT,Advent Convertible Bond ETF,Common Stock,,ETF,0.0,0.0,26.12,26.13,26.12,26.125,3100.0,,0.0,0.0,764.29,0.0,False,0.0,0.0,,0.01914241960183386,0.019138755980857437,-0.019138755980857437,,,,,,,,
2025-07-02,ADN,"Advent Technologies Holdings, Inc.",Common Stock,Industrials,Electrical Equipment & Parts,5.551533,0.738,2.06,2.179,2.04,2.079,32700.0,,2.61,3.37,25900.0,34110.0,False,7.61,1.72,,0.9223300970873849,4.810004810004793,-1.8759018759018826,,,,,,,,
2025-07-02,ADVM,"Adverum Biotechnologies, Inc.",Common Stock,Healthcare,Biotechnology,47.21298,0.703,2.28,2.3392,2.2,2.26,115012.0,,2.708,4.577,394197.21,437853.66,True,9.48,2.05,,-0.8771929824561412,3.504424778761069,-2.654867256637151,,,,,,,,
2025-07-02,AADR,AdvisorShares Dorsey Wright ADR ETF,ETF,ETF-Foreign Large Growth,ETF,0.0,0.0,78.48,78.48,77.475,77.745,1918.0,,76.844,71.385,4040.29,4165.22,False,80.072,56.1,,-0.9365443425076445,0.9453984179046877,-0.34728921474051094,,,,,,,,
2025-07-02,DWAW,AdvisorShares Dorsey Wright FSM All Cap World ETF,ETF,ETF-Large Blend,ETF,0.0,0.0,41.22,41.255,41.16,41.255,6505.0,,39.909,39.242,8514.64,4476.1,False,42.518,32.778,,0.08491023774867466,0.0,-0.23027511816750929,,,,,,,,
2025-07-02,DWUS,AdvisorShares Dorsey Wright FSM US Core ETF,ETF,ETF-Large Blend,ETF,0.0,0.0,50.38,50.39,50.38,50.39,537.0,,49.195,47.926,4952.64,3460.74,False,51.747,41.59,,0.01984914648669712,0.0,-0.0198452073824132,,,,,,,,
2025-07-02,DWSH,AdvisorShares Dorsey Wright Short ETF,ETF,ETF-Trading--Inverse Equity,ETF,0.0,0.0,7.12,7.1336,6.95,7.0,78455.0,,7.608,7.373,26403.93,33762.56,False,8.994,6.53,,-1.6853932584269677,1.9085714285714341,-0.7142857142857117,,,,,,,,
2025-07-02,CWS,AdvisorShares Focused Equity ETF,ETF,ETF-Mid-Cap Blend,ETF,0.0,0.0,70.4,70.4,69.775,70.2964,9258.0,,67.728,66.511,8947.0,9379.1,False,71.151,59.37,,-0.1471590909090911,0.14737596804388295,-0.7417165032633247,,,,,,,,
2025-07-02,GK,AdvisorShares Gerber Kawasaki ETF,ETF,ETF-Large Growth,ETF,0.0,0.0,23.55,23.6099,23.4701,23.6099,7160.0,,22.092,21.398,1847.14,2048.34,True,23.877,17.555,,0.25435244161358367,0.0,-0.5921244901503228,,,,,,,,
2025-07-02,BEDZ,AdvisorShares Hotel ETF,ETF,ETF-Consumer Cyclical,ETF,0.0,0.0,32.287,32.49,32.24,32.485,800.0,,30.212,29.93,797.0,1006.14,True,34.697,24.875,,0.613249914826402,0.015391719255048663,-0.7541942434969907,,,,,,,,
2025-07-02,HVAC,AdvisorShares HVAC and Industrials ETF,Common Stock,,ETF,0.0,0.0,28.005,28.317,28.005,28.317,1100.0,,25.972,0.0,2335.71,1586.84,False,0.0,0.0,,1.1140867702196078,0.0,-1.1018116325882021,,,,,,,,
2025-07-02,SURE,AdvisorShares Insider Advantage ETF,ETF,ETF-Mid-Cap Blend,ETF,9.2e-05,0.0,119.6251,119.6251,119.6251,119.6251,9.0,,114.394,114.289,435.36,288.6,False,125.108,98.155,,0.0,0.0,0.0,,,,,,,,
2025-07-02,MSOX,AdvisorShares MSOS Daily Leveraged ETF,ETF,ETF-Trading--Leveraged Equity,ETF,0.0,0.0,2.75,2.85,2.737,2.8,164400.0,,3.21,17.315,240958.07,270112.26,True,64.2,2.16,,1.818181818181812,1.7857142857142954,-2.2499999999999902,,,,,,,,
